,date,id.x,id2,city_county_state,latitude,longitude,elevation,month,day,year,previous6mon,id.y,prcp,tmax,tmin,tavg
16,2/9/1957,marianna,marianna2,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USC00081502,0,#N/A,#N/A,#N/A
17,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USW00003818,0,278,161,219.5
18,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USC00081544,0,283,161,222
19,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USC00085372,0,283,156,219.5
20,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USC00081502,0,#N/A,#N/A,#N/A
21,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USC00080804,33,300,128,214
22,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USC00083230,0,278,144,211
23,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USC00089795,0,272,128,200
24,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USC00080804,33,300,128,214
25,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USC00083230,0,278,144,211
26,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USC00092736,0,#N/A,#N/A,#N/A
27,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USC00092736,0,#N/A,#N/A,#N/A
28,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USC00085372,0,283,156,219.5
29,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USW00003818,0,278,161,219.5
30,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USC00081544,0,283,161,222
31,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USC00089795,0,272,128,200
32,2/9/1957,marianna,marianna1,"Marianna, Jackson, Florida",30.7743596,-85.2268735,51,2,9,1957,8/31/1956,USC00081502,0,#N/A,#N/A,#N/A
33,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
34,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
35,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
36,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
37,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
38,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
39,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
40,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
41,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
42,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
43,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
44,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
45,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
46,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
47,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
48,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
49,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
50,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
51,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
52,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
53,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
54,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
55,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
56,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
57,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
58,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
59,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
60,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
61,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
62,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
63,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
64,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
65,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
66,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
67,3/14/1957,tallahassee,tallahassee1,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
68,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
69,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
70,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
71,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
72,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
73,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
74,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
75,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
76,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
77,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
78,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
79,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
80,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
81,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
82,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
83,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
84,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
85,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
86,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
87,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
88,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
89,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
90,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
91,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
92,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
93,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
94,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
95,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
96,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
97,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
98,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
99,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
100,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
101,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
102,3/14/1957,tallahassee,tallahassee4,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
103,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
104,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
105,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
106,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
107,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
108,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
109,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
110,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
111,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
112,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
113,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
114,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
115,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
116,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
117,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
118,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
119,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
120,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
121,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
122,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
123,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
124,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
125,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
126,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
127,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
128,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
129,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
130,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
131,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
132,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
133,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
134,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
135,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
136,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
137,3/14/1957,tallahassee,tallahassee2,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
138,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
139,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
140,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
141,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
142,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
143,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
144,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
145,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
146,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
147,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
148,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
149,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
150,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
151,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
152,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
153,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
154,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
155,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
156,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
157,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
158,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
159,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
160,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
161,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
162,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
163,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
164,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
165,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
166,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087867,0,233,167,200
167,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085879,0,261,144,202.5
168,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
169,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00087424,0,267,150,208.5
170,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00085990,10,278,150,214
171,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093861,10,267,156,211.5
172,3/14/1957,tallahassee,tallahassee6,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USC00091463,5,267,144,205.5
173,3/14/1957,tallahassee,tallahassee5,"Tallahassee, Leon County, Florida",30.455,-84.253334,61,3,14,1957,9/30/1956,USW00093805,0,250,156,203
